Source Of Data,Period,Division,Business Unit,BWN,Entity,CostElement,Currency,CurrencyType,Scenario,Measure,Value
Manual Input,2022.04,PS,P00590,684,CAP,1400010000,BRL,CompanyCodeCurrency,Actual,Value,37321.28
Manual Input,2022.04,PS,P00200,685,CTP,1400010000,BRL,CompanyCodeCurrency,Actual,Value,-1435524.97
Manual Input,2022.04,PS,P00026,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,30576.48
Manual Input,2022.04,PS,P00085,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,26868.58
Manual Input,2022.04,PS,P00260,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,53615.11
Manual Input,2022.04,PS,P00283,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,9972.41
Manual Input,2022.04,PS,P00310,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,5698.27
Manual Input,2022.04,PS,P00311,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,14115.23
Manual Input,2022.04,PS,P00581,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,740.01
Manual Input,2022.04,PS,P00586,816,EE_WOP,1400010000,EUR,CompanyCodeCurrency,Actual,Value,24740.13
Manual Input,2022.04,PS,P00021,87,NuP1,1400010000,EUR,CompanyCodeCurrency,Actual,Value,-8867
Manual Input,2022.04,PS,P00055,87,NuP1,1400010000,EUR,CompanyCodeCurrency,Actual,Value,-1137
Manual Input,2022.04,PS,P00068,87,NuP1,1400010000,EUR,CompanyCodeCurrency,Actual,Value,-15314
Manual Input,2022.04,PS,P00281,87,NuP1,1400010000,EUR,CompanyCodeCurrency,Actual,Value,-4870
Manual Input,2022.04,PS,P00284,87,NuP1,1400010000,EUR,CompanyCodeCurrency,Actual,Value,-17538
